Sim	GAMMA	NCURR	STEPS	STR_MUTATION	K_1	Ksd_1	H_1	Hsd_1	GW_1	GWsd_1	R_1	Rsd_1	FIS	Distance
904	9.25382	43701	0.234816	0.000541274	12.7647	1.98524	0.915889	0.0283545	0.659501	0.120929	19	4.73022	0.00687968	6.54038
905	9.36736	43305	0.224227	0.000513036	12	2.57391	0.905612	0.0262672	0.757598	0.180171	16.4118	8.42659	0.0131396	5.42801
906	9.36736	43305	0.224227	0.000513036	12	2.57391	0.905612	0.0262672	0.757598	0.180171	16.4118	8.42659	0.0131396	5.42801
907	9.36736	43305	0.224227	0.000513036	12	2.57391	0.905612	0.0262672	0.757598	0.180171	16.4118	8.42659	0.0131396	5.42801
908	9.36736	43305	0.224227	0.000513036	12	2.57391	0.905612	0.0262672	0.757598	0.180171	16.4118	8.42659	0.0131396	5.42801
909	9.51782	43785	0.234631	0.000500051	11.7647	2.10741	0.90764	0.0276846	0.748418	0.219884	16.6471	7.93679	0.0198921	5.58512
910	9.69076	45768	0.237979	0.00051651	10.2353	2.61078	0.880325	0.0533182	0.753353	0.137579	13.1765	4.90198	-0.0208566	6.71125
911	9.69076	45768	0.237979	0.00051651	10.2353	2.61078	0.880325	0.0533182	0.753353	0.137579	13.1765	4.90198	-0.0208566	6.71125
912	9.67611	45265	0.247868	0.000510708	10.3529	1.65609	0.886951	0.0312174	0.728724	0.201725	14.5882	6.47166	-0.0267109	6.12186
913	9.3492	46579	0.255369	0.000480334	10.1765	1.97596	0.87789	0.0353893	0.757318	0.201366	13.5294	5.19757	0.00398788	6.65845
914	9.36947	47320	0.262246	0.000485998	12.0588	2.30409	0.911697	0.0249727	0.742609	0.203585	17.1176	7.8013	-0.0290635	5.64363
915	9.36947	47320	0.262246	0.000485998	12.0588	2.30409	0.911697	0.0249727	0.742609	0.203585	17.1176	7.8013	-0.0290635	5.64363
916	9.64084	44931	0.254686	0.000451525	11.4118	2.7852	0.887627	0.0448562	0.775458	0.16871	14.8235	7.03771	0.00157778	5.92349
917	9.44113	42715	0.251842	0.00045685	11.6471	2.14887	0.905612	0.0341311	0.682598	0.179209	17.7647	7.965	-0.00928218	5.25238
918	9.44113	42715	0.251842	0.00045685	11.6471	2.14887	0.905612	0.0341311	0.682598	0.179209	17.7647	7.965	-0.00928218	5.25238
919	9.08646	45256	0.254027	0.000502768	11.2353	1.78639	0.885193	0.0364521	0.718876	0.193944	16.1765	6.82125	-0.0196327	5.84043
920	9.08646	45256	0.254027	0.000502768	11.2353	1.78639	0.885193	0.0364521	0.718876	0.193944	16.1765	6.82125	-0.0196327	5.84043
921	9.08646	45256	0.254027	0.000502768	11.2353	1.78639	0.885193	0.0364521	0.718876	0.193944	16.1765	6.82125	-0.0196327	5.84043
922	9.08646	45256	0.254027	0.000502768	11.2353	1.78639	0.885193	0.0364521	0.718876	0.193944	16.1765	6.82125	-0.0196327	5.84043
923	9.03696	44632	0.246794	0.000492749	10.7647	1.85504	0.88641	0.0352038	0.747868	0.171701	14.4118	5.6575	0.000158003	6.37761
924	9.20981	44794	0.250633	0.00050749	11.7059	2.28486	0.902637	0.0274775	0.720036	0.17491	16.1176	5.12204	0.000775795	6.55485
925	9.20981	44794	0.250633	0.00050749	11.7059	2.28486	0.902637	0.0274775	0.720036	0.17491	16.1176	5.12204	0.000775795	6.55485
926	9.20981	44794	0.250633	0.00050749	11.7059	2.28486	0.902637	0.0274775	0.720036	0.17491	16.1176	5.12204	0.000775795	6.55485
927	9.20981	44794	0.250633	0.00050749	11.7059	2.28486	0.902637	0.0274775	0.720036	0.17491	16.1176	5.12204	0.000775795	6.55485
928	9.50004	46746	0.260138	0.000509898	12.3529	2.28968	0.908587	0.0326175	0.68653	0.230169	19.5882	8.95865	-0.0103315	5.08721
929	9.85826	44042	0.263434	0.000558012	12.2941	1.72354	0.908046	0.0248659	0.741844	0.177821	16.8824	6.38242	0.0203453	6.09881
930	9.93952	46030	0.268816	0.000590321	10.4706	1.54587	0.897769	0.0241532	0.749973	0.194794	14.1176	5.44153	-0.0274828	6.64264
931	9.94836	44391	0.262552	0.000593606	12.2353	2.43745	0.908452	0.0365314	0.730035	0.179944	16.7059	5.41716	-0.0194384	6.45308
932	10.3754	42117	0.268028	0.000608905	13.1176	2.2606	0.919946	0.0265146	0.666825	0.142879	19.7059	5.8818	-0.010661	6.09486
933	10.3754	42117	0.268028	0.000608905	13.1176	2.2606	0.919946	0.0265146	0.666825	0.142879	19.7059	5.8818	-0.010661	6.09486
934	10.174	43787	0.276669	0.000632783	12	2.44949	0.91616	0.0262376	0.673424	0.158675	17.8824	6.09182	-0.00611621	6.01864
935	10.0294	43767	0.277896	0.000631391	10.9412	2.5365	0.897904	0.0356513	0.7354	0.195756	16.0588	9.65318	0.0179267	4.92334
936	10.0294	43767	0.277896	0.000631391	10.9412	2.5365	0.897904	0.0356513	0.7354	0.195756	16.0588	9.65318	0.0179267	4.92334
937	9.54941	41227	0.278973	0.000662197	9.58824	2.2096	0.870859	0.049487	0.770343	0.192679	12.5882	5.84229	0.0096463	6.37595
938	9.3968	40616	0.275557	0.000636903	13.1176	1.99632	0.923191	0.0202713	0.663213	0.160592	19.6471	4.8598	-0.0157863	6.57743
939	9.56474	41942	0.26175	0.000601908	12.1176	2.61922	0.909804	0.0300232	0.775662	0.16438	15.7647	6.22022	0.0133867	6.25353
940	9.56474	41942	0.26175	0.000601908	12.1176	2.61922	0.909804	0.0300232	0.775662	0.16438	15.7647	6.22022	0.0133867	6.25353
941	9.56474	41942	0.26175	0.000601908	12.1176	2.61922	0.909804	0.0300232	0.775662	0.16438	15.7647	6.22022	0.0133867	6.25353
942	9.56474	41942	0.26175	0.000601908	12.1176	2.61922	0.909804	0.0300232	0.775662	0.16438	15.7647	6.22022	0.0133867	6.25353
943	9.63214	43429	0.267472	0.000583186	10.8235	1.42457	0.890196	0.0321483	0.777427	0.175835	14	5.24404	1.78822e-17	6.70716
944	9.63214	43429	0.267472	0.000583186	10.8235	1.42457	0.890196	0.0321483	0.777427	0.175835	14	5.24404	1.78822e-17	6.70716
945	10.0241	44197	0.254653	0.000596788	10.6471	1.99816	0.887221	0.033338	0.762348	0.177515	13.8824	4.92294	0.0194037	6.73484
946	9.76491	45279	0.244528	0.000627079	10.8824	2.02739	0.881677	0.0469306	0.677671	0.168453	16.6471	7.80177	-0.000794281	5.1949
947	9.967	47805	0.24184	0.000592596	10.0588	2.63322	0.872752	0.0384237	0.712797	0.178211	14.3529	6.49943	-0.0160565	5.99801
948	9.90849	46486	0.254864	0.000613577	12.5294	2.26709	0.90737	0.0331522	0.667366	0.176066	19.8235	9.11205	-0.0206982	4.8529
949	10.0769	44103	0.264225	0.000658518	12.5294	2.00367	0.911562	0.0224964	0.665392	0.175953	19.6471	8.03073	-0.0247578	5.28225
950	10.3604	42136	0.252546	0.000677936	12.9412	2.1929	0.918053	0.0211622	0.713332	0.126569	18.0588	6.24971	-0.0438503	6.14171
951	10.8266	42261	0.251186	0.000693441	12.1765	2.12824	0.911427	0.026872	0.711476	0.176799	17.5294	7.22943	-0.00261257	5.66396
952	10.321	42426	0.259216	0.000661786	14.7059	2.75601	0.932792	0.0235636	0.655463	0.192321	23.7059	9.12938	0.0255026	5.17797
953	10.2396	43240	0.252836	0.00069404	12.6471	2.44799	0.914537	0.0287843	0.677768	0.158722	18.7647	6.50509	-0.0168557	5.87374
954	10.2396	43240	0.252836	0.00069404	12.6471	2.44799	0.914537	0.0287843	0.677768	0.158722	18.7647	6.50509	-0.0168557	5.87374
955	10.2663	41398	0.265455	0.000686744	14.4706	2.45249	0.925355	0.0282384	0.628117	0.152305	23.8235	9.21436	-0.00893263	4.93179
956	10.2663	41398	0.265455	0.000686744	14.4706	2.45249	0.925355	0.0282384	0.628117	0.152305	23.8235	9.21436	-0.00893263	4.93179
957	10.1989	41962	0.255589	0.000648233	11.5294	1.87475	0.900203	0.0230754	0.699659	0.162328	16.4706	5.63602	-0.0246029	6.30879
958	10.1989	41962	0.255589	0.000648233	11.5294	1.87475	0.900203	0.0230754	0.699659	0.162328	16.4706	5.63602	-0.0246029	6.30879
959	10.6258	39335	0.26673	0.000608342	11.5294	1.46277	0.901149	0.0232457	0.686509	0.160697	16.7059	4.67393	-0.0234873	6.73403
960	10.6258	39335	0.26673	0.000608342	11.5294	1.46277	0.901149	0.0232457	0.686509	0.160697	16.7059	4.67393	-0.0234873	6.73403
961	10.6258	39335	0.26673	0.000608342	11.5294	1.46277	0.901149	0.0232457	0.686509	0.160697	16.7059	4.67393	-0.0234873	6.73403
962	10.6258	39335	0.26673	0.000608342	11.5294	1.46277	0.901149	0.0232457	0.686509	0.160697	16.7059	4.67393	-0.0234873	6.73403
963	10.3373	38702	0.265612	0.000609402	9.17647	2.15741	0.865314	0.0400328	0.826676	0.178567	11.1765	6.0749	-0.00161865	6.51302
964	9.97597	37531	0.268878	0.000561796	10.7059	2.56819	0.888979	0.0459106	0.749595	0.177389	14.3529	5.63406	-0.00141799	6.37842
965	9.97597	37531	0.268878	0.000561796	10.7059	2.56819	0.888979	0.0459106	0.749595	0.177389	14.3529	5.63406	-0.00141799	6.37842
966	9.97597	37531	0.268878	0.000561796	10.7059	2.56819	0.888979	0.0459106	0.749595	0.177389	14.3529	5.63406	-0.00141799	6.37842
967	10.2467	37908	0.26337	0.000589058	10.5882	2.26547	0.884517	0.0374008	0.718869	0.170067	14.7059	5.57634	0.00712363	6.31165
968	10.2467	37908	0.26337	0.000589058	10.5882	2.26547	0.884517	0.0374008	0.718869	0.170067	14.7059	5.57634	0.00712363	6.31165
969	10.0159	40351	0.262264	0.000571582	10.7059	2.02376	0.881136	0.044545	0.732893	0.17359	14.7647	5.858	0.0169976	6.17592
970	9.71243	39405	0.256496	0.000607363	12.2353	1.88843	0.916295	0.0205946	0.694726	0.147224	17.5882	5.64645	0.00733496	6.26226
971	9.71243	39405	0.256496	0.000607363	12.2353	1.88843	0.916295	0.0205946	0.694726	0.147224	17.5882	5.64645	0.00733496	6.26226
972	9.92067	38814	0.257196	0.00060004	10.2941	1.86295	0.8833	0.0260913	0.797879	0.165774	12.8235	5.32958	-0.00808882	6.72891
973	10.0108	41483	0.255466	0.000597081	11.1176	2.4719	0.899662	0.0354644	0.78229	0.172466	14	5.2915	-0.00716288	6.6616
974	10.0108	41483	0.255466	0.000597081	11.1176	2.4719	0.899662	0.0354644	0.78229	0.172466	14	5.2915	-0.00716288	6.6616
975	10.0247	44105	0.258801	0.000608057	11.1176	1.79869	0.893982	0.0217464	0.754842	0.142895	14.7647	6.37896	-0.000156666	6.14919
976	10.0247	44105	0.258801	0.000608057	11.1176	1.79869	0.893982	0.0217464	0.754842	0.142895	14.7647	6.37896	-0.000156666	6.14919
977	9.61905	43459	0.267277	0.000595346	12.2941	2.97415	0.908452	0.0361406	0.779792	0.166719	16.2353	8.1358	0.0163328	5.62102
978	9.42217	43722	0.254356	0.000575175	11.2353	2.16591	0.888979	0.0459825	0.747575	0.174161	15.2353	6.02629	-0.0471832	6.20708
979	9.4773	42277	0.25211	0.000528421	11	2.29129	0.897498	0.0308001	0.760093	0.159475	14.2941	5.21734	-0.0187383	6.62973
980	9.02444	41687	0.265238	0.000488102	9.94118	2.65684	0.866126	0.070615	0.80879	0.194703	12.4118	6.64322	-0.00533721	6.14044
981	9.10015	41166	0.256238	0.000503736	10.8235	2.12824	0.885328	0.0325196	0.822483	0.207674	13.7059	6.98896	-0.00110742	6.13197
982	9.10015	41166	0.256238	0.000503736	10.8235	2.12824	0.885328	0.0325196	0.822483	0.207674	13.7059	6.98896	-0.00110742	6.13197
983	9.48951	40303	0.247966	0.000529676	11.5294	2.40098	0.897498	0.0382265	0.717808	0.169358	16.0588	5.8999	-0.00062422	6.16447
984	9.62814	41635	0.249283	0.000516272	11.1765	2.27033	0.891684	0.0301369	0.707116	0.165438	15.8824	6.01958	0.0290287	6.08871
985	10.1323	43056	0.257252	0.000525993	12.7059	2.17269	0.917512	0.0293709	0.726671	0.180942	18.0588	7.52887	0.0131218	5.58664
986	9.68648	44915	0.266706	0.000521256	12.4706	2.6009	0.90737	0.046773	0.711581	0.166721	17.8235	7.08198	-0.0206982	5.67323
987	9.7246	46924	0.280001	0.000567315	12.2353	2.79574	0.91021	0.0404956	0.709212	0.158319	17.4118	6.4037	-0.0218663	5.99728
988	9.7246	46924	0.280001	0.000567315	12.2353	2.79574	0.91021	0.0404956	0.709212	0.158319	17.4118	6.4037	-0.0218663	5.99728
989	9.7246	46924	0.280001	0.000567315	12.2353	2.79574	0.91021	0.0404956	0.709212	0.158319	17.4118	6.4037	-0.0218663	5.99728
990	9.5243	48309	0.274982	0.000584016	12.4706	2.34834	0.912644	0.0351844	0.750344	0.166251	16.7059	5.90302	0.021009	6.24822
991	9.5243	48309	0.274982	0.000584016	12.4706	2.34834	0.912644	0.0351844	0.750344	0.166251	16.7059	5.90302	0.021009	6.24822
992	9.18129	49504	0.271703	0.000573029	11.8824	2.64297	0.907099	0.0287937	0.689637	0.146371	17.5882	7.78668	-0.00308833	5.40045
993	9.313	49827	0.263993	0.000614604	12.5882	2.34678	0.905477	0.0328631	0.690807	0.190469	19.4118	9.41448	0.0174679	4.83093
994	9.24597	48988	0.270307	0.000604269	13.4118	2.03282	0.922245	0.0180323	0.779716	0.145795	17.1765	6.18704	-0.0168667	6.3458
995	9.24597	48988	0.270307	0.000604269	13.4118	2.03282	0.922245	0.0180323	0.779716	0.145795	17.1765	6.18704	-0.0168667	6.3458
996	9.41298	47912	0.28328	0.000595744	13.1765	2.18619	0.920081	0.0266797	0.721287	0.196155	19.1765	9.18038	-0.00167453	5.11189
997	9.41298	47912	0.28328	0.000595744	13.1765	2.18619	0.920081	0.0266797	0.721287	0.196155	19.1765	9.18038	-0.00167453	5.11189
998	9.41298	47912	0.28328	0.000595744	13.1765	2.18619	0.920081	0.0266797	0.721287	0.196155	19.1765	9.18038	-0.00167453	5.11189
999	9.48014	48796	0.297406	0.000558518	12.5882	2.31999	0.919675	0.025708	0.68024	0.169133	18.7647	6.65704	-0.019811	5.83515
1000	9.48014	48796	0.297406	0.000558518	12.5882	2.31999	0.919675	0.025708	0.68024	0.169133	18.7647	6.65704	-0.019811	5.83515
1001	9.48283	47779	0.285808	0.000597195	11.2353	1.98524	0.905747	0.0321736	0.717226	0.136857	15.4118	5.20887	0.004329	6.46157
1002	9.82563	49284	0.273043	0.000644312	13.4118	2.57534	0.925085	0.0204012	0.711311	0.206875	19.6471	7.63987	-0.00484555	5.70511
1003	9.9459	47984	0.270296	0.000669532	12.4118	2.23771	0.913049	0.0291151	0.69248	0.166257	18.1176	5.96744	-0.0185725	6.10927
1004	9.49293	46654	0.268188	0.000698241	12.0588	2.10566	0.911832	0.0178798	0.653373	0.16898	19.8235	10.7135	-0.0155217	4.43368
1005	9.49293	46654	0.268188	0.000698241	12.0588	2.10566	0.911832	0.0178798	0.653373	0.16898	19.8235	10.7135	-0.0155217	4.43368
1006	9.06934	48104	0.267483	0.000661103	11.8824	2.75868	0.909533	0.0361196	0.780072	0.162796	15.2353	6.22022	0.013083	6.27379
1007	8.73668	47738	0.26837	0.000636826	13.3529	2.78256	0.918053	0.0316243	0.744201	0.197961	19.2941	10.8037	-0.00396704	4.85645
1008	8.95628	48873	0.268725	0.00060586	14.5294	2.85302	0.925761	0.0309681	0.613932	0.117921	23.5882	7.51714	0.0178409	5.51816
1009	8.99935	46792	0.276077	0.000637065	12.2353	2.33263	0.904395	0.0374848	0.69454	0.124541	17.4118	6.04213	-0.0241785	6.0479
1010	8.56205	49193	0.280455	0.000680726	14	2.57391	0.927113	0.022255	0.692279	0.114041	19.8235	5.87617	0.0105708	6.27122
1011	8.88409	48477	0.275972	0.00070876	12.9412	2.48673	0.908857	0.0540959	0.594897	0.186549	23	8.20823	-0.0144928	4.89841
1012	8.8556	46948	0.281017	0.000734861	12.5882	2.37326	0.918053	0.0235554	0.722764	0.137901	17.2353	5.70668	0.018143	6.31107
1013	8.50849	44259	0.27833	0.00073274	11.7647	2.75067	0.895605	0.0336397	0.637199	0.185023	19.1765	8.36836	-0.00281514	5.06159
1014	8.31724	44428	0.27463	0.000685361	13.4118	2.69395	0.918053	0.0300057	0.678144	0.155666	20.0588	6.91439	-0.0083931	5.76564
1015	8.26292	46992	0.273923	0.000717929	11.4706	2.52779	0.897634	0.0353074	0.713494	0.142238	15.8824	5.54394	-0.0231106	6.34254
1016	8.46363	47311	0.278995	0.000717939	12.4706	2.40098	0.91643	0.0258422	0.742536	0.160778	17.0588	7.23248	0.0119157	5.76057
1017	8.37028	47567	0.27409	0.000753674	13.4118	2.06334	0.923056	0.0199603	0.614729	0.10261	21.5882	5.69055	-0.0247532	6.13942
1018	8.10775	47944	0.271514	0.000721604	13.0588	2.65684	0.918458	0.0266993	0.729349	0.128143	17.5294	5.14924	-0.012357	6.62586
1019	8.15931	48824	0.262479	0.000765994	13.1176	2.49706	0.921433	0.031175	0.691654	0.184978	20.0588	9.12052	-0.00897066	5.0073
1020	8.36874	49979	0.275137	0.000764812	11.2941	1.82909	0.90453	0.025328	0.69829	0.164082	16	4.5	0.00294163	6.76939
1021	8.09825	47762	0.279676	0.0007526	13.3529	1.93459	0.923732	0.0269838	0.69214	0.188785	19.5882	5.66854	0.0156084	6.28305
1022	8.09825	47762	0.279676	0.0007526	13.3529	1.93459	0.923732	0.0269838	0.69214	0.188785	19.5882	5.66854	0.0156084	6.28305
1023	8.09825	47762	0.279676	0.0007526	13.3529	1.93459	0.923732	0.0269838	0.69214	0.188785	19.5882	5.66854	0.0156084	6.28305
1024	8.1203	47519	0.2842	0.000767453	10.8235	3.69519	0.882218	0.0550077	0.738254	0.219962	15.4118	8.30707	-0.00936954	5.80098
1025	8.2298	47510	0.289811	0.000746464	13.8824	2.28808	0.925761	0.0251007	0.65412	0.138154	21.4118	7.01836	0.00468915	5.65246
1026	8.10421	46369	0.282689	0.000761444	16.2353	2.22288	0.945368	0.0168838	0.66415	0.134045	24.4706	6.29601	0.00459191	6.28313
1027	8.10421	46369	0.282689	0.000761444	16.2353	2.22288	0.945368	0.0168838	0.66415	0.134045	24.4706	6.29601	0.00459191	6.28313
1028	8.10421	46369	0.282689	0.000761444	16.2353	2.22288	0.945368	0.0168838	0.66415	0.134045	24.4706	6.29601	0.00459191	6.28313
1029	8.08039	47151	0.292857	0.000715244	10.2941	2.31205	0.881812	0.04263	0.758178	0.164706	13.4706	5.18553	-0.00985065	6.59656
1030	8.03556	46015	0.296327	0.000700213	13.5882	2.12305	0.9286	0.0214803	0.732527	0.166388	18.7647	6.86958	0.00346856	5.93303
1031	8.03556	46015	0.296327	0.000700213	13.5882	2.12305	0.9286	0.0214803	0.732527	0.166388	18.7647	6.86958	0.00346856	5.93303
1032	8.49917	45034	0.28931	0.000729019	13.1765	1.42457	0.931575	0.0132441	0.691381	0.151258	19.3529	6.65151	0.00240529	5.98713
1033	8.61387	46233	0.297823	0.000710033	11.2353	2.07754	0.892901	0.041011	0.750844	0.171449	15	5.45436	-0.0196202	6.43937
1034	8.11458	45741	0.298647	0.000732866	11.1176	1.93269	0.89236	0.0288759	0.720228	0.171151	15.5294	5.70217	-0.0248194	6.31671
1035	8.18973	44162	0.294843	0.000724494	10.7647	2.58673	0.898715	0.0316089	0.793729	0.202142	14.5882	9.02122	-0.0354189	5.43914
1036	8.4543	46567	0.298562	0.000686218	11.1176	2.36861	0.893577	0.0333904	0.756641	0.141894	14.4118	5.24475	0.00391788	6.56941
1037	8.4543	46567	0.298562	0.000686218	11.1176	2.36861	0.893577	0.0333904	0.756641	0.141894	14.4118	5.24475	0.00391788	6.56941
1038	8.32239	45349	0.298419	0.000689158	12.0588	2.68027	0.903719	0.0327726	0.681589	0.158213	17.7647	6.43748	0.0289519	5.87496
1039	8.48222	42802	0.294833	0.000734962	15.1176	2.02739	0.93739	0.0236336	0.614861	0.186181	25.7647	8.25779	-0.00851891	5.38035
1040	8.95095	43792	0.289471	0.000734492	13.6471	2.08989	0.923597	0.0281378	0.627884	0.172275	22.4706	7.95391	-0.0109223	5.2396
1041	8.95095	43792	0.289471	0.000734492	13.6471	2.08989	0.923597	0.0281378	0.627884	0.172275	22.4706	7.95391	-0.0109223	5.2396
1042	8.62699	44582	0.285933	0.000776779	10.8824	2.08813	0.890602	0.0379925	0.775431	0.168064	14.0588	6.0049	0.0278083	6.2736
1043	8.39979	46485	0.291694	0.000818255	13.7647	2.07754	0.926978	0.0292769	0.738049	0.12783	18.3529	5.19544	-0.015873	6.59471
1044	8.30306	45360	0.294047	0.00079908	12.0588	2.10566	0.907776	0.0270772	0.72124	0.17681	17.0588	7.05754	0.0200432	5.74057
1045	8.03385	44937	0.287073	0.000764845	13.1765	2.69804	0.924949	0.0289069	0.685932	0.206188	20.5882	9.12455	0.00378501	5.08549
1046	8.43893	43590	0.299479	0.000805069	11.2941	1.40378	0.89858	0.0193685	0.699668	0.16852	16.1176	4.84616	0.0186916	6.69765
1047	8.76657	42271	0.292803	0.000792804	11.7059	1.99263	0.91021	0.025708	0.733718	0.145559	15.7059	4.87038	0.0405655	6.66563
1048	9.02482	42528	0.296916	0.00077763	13.0588	1.51948	0.917782	0.0239805	0.716039	0.160903	18.7059	7.33796	0.0134228	5.69831
1049	8.65516	44495	0.293956	0.000732318	11.7059	2.3655	0.902096	0.0293392	0.749621	0.18015	15.8235	6.17693	0.00465694	6.18754
1050	8.65516	44495	0.293956	0.000732318	11.7059	2.3655	0.902096	0.0293392	0.749621	0.18015	15.8235	6.17693	0.00465694	6.18754
1051	8.34947	42139	0.292128	0.000744443	15.4706	2.69531	0.942394	0.0229809	0.688623	0.177725	23.2941	8.69457	-0.00297265	5.46556
1052	8.05866	44390	0.282724	0.000754226	12.4118	2.06334	0.911968	0.0263211	0.66025	0.141435	19.2353	7.84641	-0.00199662	5.24773
1053	8.48443	41716	0.271922	0.000782201	16.2941	2.08461	0.949155	0.0182263	0.55931	0.140594	30.5882	11.5058	0.00442608	4.87245
1054	8.17477	43507	0.268798	0.000775545	11.4118	2.47636	0.90169	0.0329299	0.705925	0.161948	16.1765	6.20721	0.0266915	6.01571
1055	8.5442	41268	0.255004	0.000811809	11.5882	2.26547	0.900879	0.0357329	0.741598	0.154804	15.4706	5.77838	-0.0102644	6.29096
1056	8.80829	43386	0.251936	0.000848591	12.3529	2.52342	0.908316	0.0330436	0.70357	0.192358	18.3529	7.64805	0.0117139	5.48596
1057	8.47439	44165	0.238016	0.000875001	14.4118	2.50147	0.930223	0.0242327	0.680035	0.1678	22	8.56592	0.00963275	5.26659
1058	8.30748	41435	0.23532	0.00091782	13.1765	2.18619	0.919405	0.0216029	0.712053	0.148244	18.8235	7.73979	-0.00685662	5.52278
1059	8.5188	39242	0.2447	0.000946598	11.7059	1.35852	0.90426	0.0158008	0.769532	0.176448	15.2941	5.47454	0.0429941	6.65493
1060	8.09418	41651	0.247934	0.000987674	13.4706	2.85302	0.915889	0.0341271	0.675556	0.186432	20.6471	8.1543	0.00687968	5.35563
1061	8.01475	40186	0.234081	0.000981411	14.7647	2.10741	0.932116	0.0190977	0.591067	0.17331	26.7059	11.1846	0.0291204	4.5157
1062	8.49386	38197	0.235349	0.000997644	12.1176	1.96476	0.911968	0.0237484	0.705459	0.141705	17.0588	5.33234	-0.00645161	6.41442
1063	8.49386	38197	0.235349	0.000997644	12.1176	1.96476	0.911968	0.0237484	0.705459	0.141705	17.0588	5.33234	-0.00645161	6.41442
1064	8.38738	39335	0.221546	0.000967394	14.0588	2.41015	0.928736	0.023918	0.651937	0.142961	22	8.03897	0.00361882	5.31192
1065	8.0048	41771	0.214429	0.000951845	12.8235	1.50977	0.920081	0.0187383	0.707484	0.161371	18.2353	5.60724	-0.00609013	6.40072
1066	8.1194	42694	0.222111	0.000924149	14.4706	2.62482	0.933198	0.0237999	0.693031	0.124282	20.5882	5.6575	-0.0175702	6.41622
1067	8.47091	43361	0.227184	0.000909712	13.7647	2.22288	0.925355	0.0248142	0.71365	0.130448	19.3529	6.6609	0.0436754	5.91511
1068	8.23262	42547	0.217362	0.000881805	13.8824	2.93433	0.929817	0.0247075	0.683207	0.142344	20.4118	7.64083	-0.0301568	5.67715
1069	8.0505	40485	0.223258	0.000847596	13.1765	2.45549	0.919675	0.0252412	0.681945	0.16029	19.6471	7.27101	-0.0021322	5.61229
1070	8.23251	40121	0.23009	0.000812681	12.0588	2.07577	0.900338	0.0350145	0.711727	0.168618	17.5294	7.79517	0.0251787	5.3583
1071	8.56153	41370	0.244105	0.000778399	11.7059	2.54374	0.906964	0.0330759	0.698535	0.177827	17	6.2149	0.00571252	6.01817
1072	8.83264	39465	0.250876	0.000797799	12.7059	2.25734	0.923732	0.0257435	0.69785	0.17102	18.5882	6.91971	-0.0151699	5.77501
1073	8.60424	36954	0.25149	0.000813955	9.41176	1.90587	0.866396	0.0403273	0.761199	0.237734	13.2941	7.27809	-0.0190877	5.96138
1074	8.17406	37999	0.262403	0.000828244	11.8235	2.18619	0.898986	0.0357476	0.724223	0.171371	16.5294	6.82933	0.00109051	5.79924
1075	8.25071	39496	0.25816	0.000826364	12.5882	2.42536	0.920352	0.022858	0.755677	0.17868	17.3529	8.72454	0.0162738	5.32923
1076	8.25071	39496	0.25816	0.000826364	12.5882	2.42536	0.920352	0.022858	0.755677	0.17868	17.3529	8.72454	0.0162738	5.32923
1077	8.0017	40041	0.272124	0.000797876	12.1765	1.94407	0.907776	0.0211925	0.706609	0.146943	17.2353	5.73944	0.0379045	6.23133
1078	8.48949	39327	0.26653	0.000836448	10.7647	2.58673	0.895876	0.042767	0.810132	0.163538	13.0588	5.23773	-0.00703675	6.74676
1079	8.47183	39154	0.257886	0.000849413	12.6471	2.23442	0.914807	0.0225016	0.713642	0.150807	17.8824	6.51807	0.00122474	5.95529
1080	8.11254	39720	0.258579	0.000845941	12.0588	2.68027	0.902231	0.0332452	0.615703	0.168359	20.2941	7.9354	-0.0177074	5.13103
1081	8.03859	41585	0.272847	0.000804988	10.3529	2.57248	0.877755	0.0462866	0.725169	0.210709	14.6471	5.97852	0.0592357	6.20884
1082	8.38338	40424	0.262373	0.000796475	13.3529	1.69341	0.921704	0.0165068	0.613323	0.149534	22	6.17454	0.00455789	5.9266
1083	8.1271	41954	0.252448	0.000821922	13.3529	2.34364	0.920216	0.0243256	0.608779	0.169486	22.8235	8.69077	0.00289149	4.92834
1084	8.15915	41914	0.266467	0.000812237	13.7647	2.33263	0.925761	0.0256474	0.705103	0.128509	19.4706	6.33559	0.0134583	6.03674
1085	8.33946	41387	0.25291	0.00084733	14.8235	2.21459	0.932792	0.0221772	0.666757	0.134237	22.5882	7.81072	-0.0180288	5.52951
1086	8.47059	44039	0.244446	0.000881833	14.8235	2.81148	0.933063	0.0225516	0.68076	0.147175	21.7647	6.29017	-0.00900901	6.20307
1087	8.6673	46269	0.24382	0.000925051	13.5294	1.62472	0.921028	0.0261092	0.723259	0.14587	18.5882	5.46648	0.0170213	6.449
1088	8.34109	48387	0.240563	0.000969355	13.0588	3.11188	0.915889	0.0380619	0.694843	0.126789	18.5882	6.16501	0.0113115	6.14922
1089	8.64853	49414	0.235965	0.000997954	13.7059	2.44348	0.926842	0.0209157	0.689276	0.185032	20.3529	6.73555	0.0277778	5.90589
1090	8.69789	47967	0.247976	0.000955002	14.5294	2.32157	0.935227	0.0204687	0.585664	0.163751	26.4706	11.2256	0.0151175	4.44628
1091	8.39467	49319	0.26003	0.000975751	12.1176	1.61564	0.911427	0.019184	0.711224	0.149359	16.8235	4.77278	-0.0159902	6.74366
1092	8.67546	46810	0.271177	0.000973891	15.0588	2.65684	0.936308	0.0246359	0.633006	0.156354	24.8235	10.224	0.0249589	4.81615
