Sim	GAMMA	NCURR	STEPS	STR_MUTATION	K_1	Ksd_1	H_1	Hsd_1	GW_1	GWsd_1	R_1	Rsd_1	FIS
4013	14.0201	8689	0.198919	0.00071895	7.41176	1.62245	0.812232	0.0474725	0.844709	0.181272	8.58824	4.33098	0.0146676
4014	11.3862	201	0.227182	0.000325047	1.76471	0.752447	0.180112	0.210506	1	0	1.3	0.483046	-0.016551
4015	13.0157	15377	0.28387	0.000845802	9.94118	2.5365	0.857143	0.0573821	0.799778	0.168347	12.2353	4.93114	-0.0263719
4016	10.051	208	0.167991	0.000451807	1.47059	0.624264	0.145472	0.212329	1	0	1.14286	0.377964	0.011889
4017	11.2822	4056	0.16224	0.000196176	3.23529	0.903425	0.4169	0.183609	0.985294	0.0606339	2.29412	0.919559	-0.035772
4018	8.91087	636	0.204044	0.000669749	2.58824	0.795206	0.32549	0.246677	0.984375	0.0625	1.75	0.774597	-0.0974237
4019	9.52354	92	0.1341	0.000810121	1.52941	0.624264	0.126517	0.199247	1	0	1.125	0.353553	0.0455235
4020	10.3418	1051	0.115486	0.000996512	3.94118	1.02899	0.580859	0.151159	0.956373	0.104895	3.23529	1.48026	-0.0711325
4021	9.37866	14	0.168657	0.000484467	1	0	0	0	0	0	0	0	0
4022	9.56696	47	0.171159	0.00054831	1.29412	0.587868	0.0753501	0.159209	1	0	1.25	0.5	-0.0869565
4023	10.3842	172	0.165842	0.000868301	2	0.5	0.236975	0.17092	0.977778	0.0860663	1.2	0.414039	0.0639676
4024	12.6598	249	0.103485	0.000511737	1.70588	0.685994	0.134827	0.199138	1	0	1.2	0.421637	0.0810811
4025	13.2246	15556	0.169031	0.000712217	10.1176	2.36861	0.872549	0.0383045	0.872858	0.136401	11	3.80789	0.0192668
4026	9.464	250	0.299915	0.000137679	1.64706	0.701888	0.162092	0.208386	1	0	1.22222	0.440959	0.0331754
4027	9.93072	85	0.218215	0.000165622	1.11765	0.332106	0.0289449	0.0817085	1	0	1	0	0.0993377
4028	14.9681	2803	0.281157	0.000135378	2.11765	0.781213	0.288235	0.212669	0.982143	0.0668153	1.42857	0.755929	0.014
4029	14.8542	11	0.255375	0.000801874	1	0	0	0	0	0	0	0	0
4030	8.48152	1325	0.149637	0.000222989	2.70588	0.919559	0.414472	0.187483	1	0	1.8125	0.834166	-0.0176334
4031	12.1275	160	0.230645	0.000458832	1.17647	0.528594	0.0421102	0.130861	1	0	1.5	0.707107	0.386005
4032	11.7603	5302	0.145135	0.000564587	7.11765	2.02739	0.79888	0.0621428	0.937507	0.107464	6.88235	3.33321	-0.0571222
4033	14.6373	188	0.209089	0.000895659	2.47059	0.799816	0.357516	0.230747	0.947778	0.111067	1.86667	0.833809	-0.0622138
4034	9.93709	2764	0.100674	0.000580632	4.70588	1.44761	0.632866	0.157936	0.896032	0.126044	4.47059	2.12478	-0.0550654
4035	13.6534	1805	0.286699	0.00040986	3.11765	0.99262	0.439869	0.216691	0.931373	0.129218	2.35294	0.931476	0.0351452
4036	10.9984	157	0.25945	0.000701281	1.70588	0.771744	0.118207	0.162452	0.962963	0.111111	1.44444	0.527046	-0.109299
4037	12.3025	121	0.141975	0.000458062	1.35294	0.492592	0.104669	0.172394	1	0	1	0	-0.0957643
4038	14.6176	33	0.259388	0.000912827	1.23529	0.562296	0.0759104	0.183198	1	0	1.33333	0.57735	-0.212739
4039	14.0563	193	0.114046	0.000640817	1.64706	0.785905	0.159944	0.198395	1	0	1.375	0.517549	-0.064419
4040	14.6396	3354	0.203429	0.000702402	4.70588	1.26317	0.653315	0.152034	0.895868	0.128356	4.35294	1.57881	-0.0158964
4041	12.3265	39	0.24717	0.000812632	1.11765	0.332106	0.024183	0.0864452	0.833333	0.235702	1.5	0.707107	0.0555556
4042	9.73905	1060	0.128371	0.000193289	2.11765	0.92752	0.239122	0.219077	1	0	1.46154	0.77625	-0.0821918
4043	11.4514	2132	0.191007	0.000777786	4.23529	1.39326	0.564893	0.185612	0.952311	0.093071	3.52941	1.66274	0.0348462
4044	8.78991	42	0.199772	0.000190833	1	0	0.5	0	1	0	1	0	0.227273
4045	10.4932	38	0.292975	0.000567263	1.17647	0.392953	0.042577	0.109668	1	0	1	0	0.237668
4046	14.7069	6018	0.261862	0.00086658	7.70588	1.53153	0.796078	0.0450292	0.870455	0.150139	8.11765	2.44649	0.0363044
4047	14.6573	20	0.158536	0.000797033	1.11765	0.332106	0.0376284	0.113949	1	0	1	0	-0.133333
4048	13.3869	229	0.297848	0.0009311	2.23529	0.752447	0.23436	0.189621	1	0	1.5	0.518875	0.0818331
4049	11.6964	121	0.181103	0.00021904	1.17647	0.528594	0.0571429	0.165138	1	0	1.5	0.707107	0.377704
4050	12.6627	2557	0.252925	0.000533276	4.11765	0.99262	0.577871	0.181551	0.92479	0.129513	3.52941	1.23073	0.0222739
4051	11.7731	1712	0.219113	0.000401215	3.52941	0.943242	0.585528	0.142522	0.945378	0.154708	2.88235	1.36393	-0.0335196
4052	14.0931	28	0.272435	0.000447825	1	0	0.107937	0	1	0	1	0	-0.030303
4053	10.6479	49222	0.104169	0.000484351	10.2353	2.81801	0.864052	0.0524078	0.831493	0.128293	11.7059	4.11954	0.0132325
4054	10.8936	84	0.158185	0.000510222	1.35294	0.492592	0.105789	0.179816	1	0	1	0	0.0435572
4055	9.53968	5087	0.216957	0.000794074	5.70588	1.15999	0.746218	0.0662565	0.941845	0.117357	5.23529	1.9535	-0.0210079
4056	8.35012	33	0.237247	0.000774484	1.35294	0.492592	0.07507	0.115358	1	0	1	0	0.132653
4057	9.26234	1562	0.238768	0.000178581	2.41176	0.618347	0.35873	0.233184	1	0	1.5	0.516398	0.0727273
4058	12.6979	41	0.199454	0.000186078	1	0	0	0	0	0	0	0	0
4059	13.7946	19357	0.297144	0.000631502	10.6471	1.93459	0.887395	0.0311879	0.864722	0.13254	11.7059	3.58407	-0.0131108
4060	9.1913	96	0.124385	0.000879432	1.41176	0.618347	0.0939309	0.171711	1	0	1.16667	0.408248	-0.00921187
4061	14.1439	4822	0.280729	0.000714058	6.17647	1.50977	0.718954	0.0851826	0.910733	0.123236	6.05882	2.70348	0.0233801
4062	14.838	12	0.142817	0.000892321	1	0	0	0	0	0	0	0	0
4063	14.3213	2548	0.177709	0.00090542	5.94118	1.47778	0.714939	0.0846086	0.923979	0.129385	5.70588	2.44348	0.0318334
4064	8.95144	12666	0.272546	0.000967319	9.17647	2.03824	0.852288	0.0423228	0.835957	0.133778	10.4118	3.7259	-0.0284424
4065	13.3129	2589	0.21187	0.00079661	3.76471	0.903425	0.55733	0.15867	0.971429	0.0820652	2.94118	1.19742	0.0334252
4066	14.9375	1703	0.133039	0.000194547	2.23529	0.752447	0.282633	0.201813	0.977778	0.0860663	1.46667	0.63994	0.0295617
4067	14.6852	1765	0.15474	0.000146646	2.17647	0.882843	0.302241	0.222049	0.984615	0.05547	1.61538	0.869718	0.0387548
4068	10.8909	1102	0.149165	0.000284076	1.82353	0.528594	0.179365	0.188083	1	0	1.07692	0.27735	-0.0396996
4069	13.512	204	0.272142	0.000549801	1.52941	0.71743	0.157049	0.218981	0.952381	0.125988	1.42857	0.534522	0.129268
4070	11.471	26	0.19582	0.000661393	1	0	0.157143	0	1	0	1	0	0.653061
4071	13.9313	13463	0.15408	0.0008846	9.35294	1.72993	0.855836	0.0405704	0.77639	0.184409	12	4.86056	-0.0240503
4072	8.23124	1810	0.271763	0.000959941	6.64706	1.36662	0.759851	0.0783723	0.883621	0.117024	6.76471	2.35927	0.028817
4073	14.3849	273	0.132758	0.000813638	1.76471	0.562296	0.209057	0.212854	1	0	1.08333	0.288675	0.0477502
4074	10.5184	2624	0.174073	0.000785999	5.70588	1.21268	0.731653	0.0904631	0.925537	0.0857952	5.17647	1.28624	0.06831
4075	11.446	15604	0.210585	0.000989292	10.1765	2.18619	0.86704	0.0463336	0.820529	0.142119	11.9412	3.97603	-0.00266075
4076	11.4511	24	0.133269	0.000944803	1.23529	0.562296	0.0618114	0.160266	1	0	1.33333	0.57735	-0.113885
4077	11.1093	529	0.269166	0.000736085	2.47059	0.943242	0.320448	0.203514	0.927083	0.160655	1.8125	0.910586	-0.0309216
4078	11.0325	16	0.164012	0.000643628	1.11765	0.332106	0.0125117	0.0396225	1	0	1	0	-0.0461538
4079	11.0148	12	0.20299	0.000543874	1	0	0.157143	0	1	0	1	0	-0.0625
4080	14.3372	1407	0.291664	0.000100618	2.11765	0.485071	0.354342	0.189242	1	0	1.1875	0.403113	-0.00542594
4081	8.72124	89	0.101355	0.000495717	1.70588	0.771744	0.142577	0.179911	1	0	1.33333	0.5	0.0148248
4082	10.4527	378	0.269114	0.000221617	1.41176	0.618347	0.103268	0.208283	0.944444	0.136083	1.33333	0.516398	0.0520446
4083	10.975	38890	0.184398	0.00054344	10.7059	2.28486	0.882353	0.0429558	0.779144	0.198722	14.5294	8.14799	0
4084	13.8622	106	0.226451	0.000287939	1.47059	0.71743	0.0996265	0.189116	1	0	1.33333	0.516398	0.0163934
4085	13.8626	21	0.128216	0.000364132	1	0	0.285714	0	1	0	1	0	0.227273
4086	13.982	823	0.227963	0.00082749	3.70588	1.1048	0.552568	0.210777	0.921696	0.158098	3.35294	2.31682	-0.00556715
4087	12.3773	11353	0.190993	0.000959835	8.88235	1.45269	0.85901	0.0346364	0.780249	0.235186	11.8235	5.37628	0.0307434
4088	9.67984	14992	0.266896	0.000578167	9.23529	2.33263	0.838936	0.0494907	0.826157	0.151257	10.8235	4.36227	0.0108808
4089	14.7796	464	0.243887	0.000285371	1.70588	0.685994	0.163679	0.186823	1	0	1.2	0.421637	0.0017616
4090	8.66665	2010	0.13416	0.000216914	2.29412	0.919559	0.39169	0.232393	0.97619	0.0890871	1.64286	0.744946	-0.0184139
4091	8.46682	196	0.118406	0.000925315	2.29412	0.587868	0.376937	0.177627	0.984375	0.0625	1.4375	0.629153	0.020897
4092	8.20855	181	0.266022	0.000103417	1	0	0.0555556	0	1	0	1	0	-1.30511e-17
4093	14.9877	11	0.150819	0.000849259	1.11765	0.332106	0.048366	0.136827	1	0	1	0	-0.224
4094	8.75135	240	0.231668	0.000920851	2.11765	0.92752	0.273203	0.249552	1	0	1.58333	0.668558	-0.0295775
4095	13.0762	50	0.276249	0.0004999	1.23529	0.437237	0.0302521	0.0688477	1	0	1	0	0.139241
4096	12.6707	12943	0.278139	0.000313748	6.70588	1.26317	0.779272	0.0523583	0.916094	0.141898	6.58824	2.39945	-0.0196224
4097	8.45392	3093	0.241474	0.000622754	5.47059	1.73629	0.706162	0.118303	0.901609	0.101168	5.11765	2.05798	-0.00435611
4098	11.1798	395	0.154476	0.000880583	2.64706	0.86177	0.357049	0.212506	0.97	0.0797317	2	0.845154	-0.0258621
4099	8.18077	373	0.297727	0.000188536	1	0	0.5	0	1	0	1	0	0
4100	11.1129	773	0.263633	0.000341347	1.88235	0.781213	0.170401	0.20073	1	0	1.36364	0.504525	0.0225479
4101	14.7078	44256	0.291223	0.000658886	15.0588	2.7265	0.921102	0.027105	0.694122	0.165669	22.2941	7.98252	0.00313022
4102	10.1226	14846	0.186265	0.000575465	7.35294	1.41161	0.802708	0.0586302	0.837832	0.224652	8.82353	4.40504	0.044487
4103	10.6222	210	0.26561	0.000708493	1.47059	0.624264	0.131933	0.205483	1	0	1.14286	0.377964	-0.016035
4104	11.2612	326	0.187597	0.000912447	2.52941	0.624264	0.362185	0.169818	1	0	1.52941	0.624264	-0.0480999
4105	14.2524	47242	0.234277	0.000133216	7.82353	1.07444	0.831653	0.0341153	0.830795	0.16866	8.94118	2.94683	0.0423641
4106	9.84868	1330	0.179427	0.000712598	3.47059	1.00733	0.525677	0.196656	0.985294	0.0606339	2.52941	1.00733	0.0310559
4107	11.0788	126	0.210035	0.000563552	1.47059	0.624264	0.0944911	0.16055	1	0	1.14286	0.377964	0.0680203
4108	12.7953	16	0.145019	0.000974706	1.17647	0.392953	0.0813259	0.182577	1	0	1	0	-0.0876777
4109	13.8442	6570	0.240846	0.000189014	3.23529	0.970143	0.407656	0.203952	0.958824	0.127764	2.47059	1.23073	0.0226202
4110	13.6991	25	0.241598	0.000743759	1.11765	0.332106	0.0592904	0.167377	1	0	1	0	0.0647249
4111	10.7422	1925	0.270955	0.000130425	2.29412	0.848875	0.233333	0.185164	1	0	1.57143	0.646206	-0.0519802
4112	10.0813	823	0.206404	0.000822831	3.88235	0.92752	0.573109	0.192769	0.927871	0.104588	3.23529	1.14725	-0.0448363
4113	9.72831	5073	0.258815	0.00023279	3.47059	1.28051	0.525584	0.179337	0.955882	0.132149	2.70588	1.40378	0.0372671
4114	8.9163	1385	0.224924	0.000951532	4.23529	1.03256	0.620542	0.144016	0.931303	0.118138	3.64706	1.41161	-0.0114658
4115	12.9637	7300	0.121788	0.000738438	5.11765	1.26897	0.668908	0.115033	0.888889	0.194196	5.11765	2.2606	0.00344828
4116	12.4944	27105	0.163518	0.000787821	8.82353	1.55062	0.838282	0.0373939	0.800421	0.205216	11.1176	4.78124	-0.034087
4117	8.23351	1165	0.163152	0.000586317	2.58824	1.17574	0.408497	0.249909	0.982143	0.0668153	2	1.03775	0.0164628
4118	11.2028	6764	0.166173	0.000563516	7.35294	1.49755	0.811858	0.0370011	0.931289	0.123439	7.11765	2.54662	0.0142012
4119	12.0232	1553	0.249607	0.000766753	4.64706	1.32009	0.647619	0.112571	0.914006	0.133156	4.23529	1.75105	0.000890472
4120	12.61	12	0.194686	0.000650429	1.17647	0.392953	0.0327731	0.0771373	1	0	1	0	-0.1
4121	11.3334	25	0.128225	0.000272496	1	0	0	0	0	0	0	0	0
4122	14.4245	170	0.183985	0.000433843	1.35294	0.701888	0.0706816	0.158053	1	0	1.5	0.57735	0.0298913
4123	11.9698	439	0.232776	0.000690719	2.64706	0.785905	0.423156	0.199021	0.9875	0.05	1.8125	0.834166	-0.02
4124	9.50482	46	0.103544	0.000268131	1.35294	0.492592	0.0512605	0.108107	1	0	1	0	0.0449438
4125	12.8362	17423	0.291932	0.000284069	6	1.5	0.704855	0.114652	0.862588	0.173287	6.58824	3.62386	0.00804363
4126	10.7703	183	0.206741	0.000895131	2.17647	0.635934	0.260878	0.197824	1	0	1.33333	0.48795	-0.00221076
4127	11.2268	21590	0.13919	0.000776672	12.4118	2.52633	0.899066	0.032375	0.753515	0.192318	16.8235	6.51187	0.0228632
4128	8.61096	261	0.180706	0.000424371	1.64706	0.701888	0.161158	0.196902	1	0	1.22222	0.440959	-0.0561529
4129	10.8989	49	0.158095	0.000546442	1.11765	0.332106	0.0326797	0.121174	1	0	1	0	-8.35757e-17
4130	13.7953	73	0.244967	0.000697543	1.41176	0.618347	0.126891	0.199803	1	0	1.16667	0.408248	-0.0310842
4131	11.018	221	0.10527	0.00053553	1.88235	0.781213	0.219514	0.210376	0.972222	0.096225	1.33333	0.651339	0.0638112
4132	13.1747	27	0.299845	0.000595375	1.11765	0.332106	0.0183007	0.054335	1	0	1	0	-0.0736842
4133	12.563	48147	0.19721	0.000355565	12.2941	1.72354	0.904949	0.0268489	0.838687	0.146636	14.3529	4.63602	0.00339847
4134	13.8472	19304	0.217048	0.00083091	10.2353	2.07754	0.876284	0.0438828	0.77756	0.161732	13.1176	5.48728	-0.014814
4135	10.1601	20717	0.242711	0.000897731	10.8235	2.03824	0.880205	0.0411595	0.8018	0.100954	12.8235	3.82811	0.00895197
4136	12.2116	3376	0.142402	0.00073693	4.35294	1.53872	0.623529	0.138334	0.95859	0.0814335	3.58824	1.73417	-0.0226747
4137	14.482	1464	0.130796	0.000128291	1.76471	0.752447	0.181046	0.196936	0.926667	0.155397	1.6	0.966092	-0.0856839
4138	8.19193	19	0.288841	0.000300579	1	0	0	0	0	0	0	0	0
4139	13.5085	14	0.294895	0.000132483	1	0	0	0	0	0	0	0	0
4140	14.2111	397	0.200511	0.000203787	1.41176	0.618347	0.122316	0.200945	1	0	1.16667	0.408248	-0.043273
4141	14.5558	3487	0.146934	0.000756	5.52941	1.37467	0.712138	0.114226	0.902965	0.116198	5.35294	2.20627	0.0420599
4142	8.28944	113	0.111783	0.000304644	1.35294	0.492592	0.11606	0.19094	1	0	1	0	0.187809
4143	13.2614	2258	0.299694	0.000708123	5	1.5	0.651074	0.129443	0.926891	0.117007	4.47059	1.77192	-0.0194978
4144	12.0708	1153	0.240287	0.000234227	3	0.935414	0.445378	0.210848	0.95625	0.0946485	2.3125	0.946485	-0.0811162
4145	11.5105	882	0.12781	0.000388271	2.58824	0.87026	0.357423	0.216416	0.966667	0.129099	1.93333	0.703732	0.0129032
4146	9.92014	1421	0.181194	0.000886435	4.17647	1.46779	0.584687	0.154111	0.932977	0.127533	3.58824	2.00184	0.0282523
4147	9.96558	770	0.126728	0.000303774	2	0.790569	0.251634	0.241747	1	0	1.41667	0.514929	-0.0535578
4148	10.8856	97	0.166598	0.000649621	1.47059	0.624264	0.113819	0.168394	1	0	1.14286	0.377964	0.0539629
4149	8.39696	452	0.157938	0.000186141	1.29412	0.587868	0.0633987	0.159381	1	0	1.25	0.5	-0.138508
4150	10.9531	10	0.258859	0.000149563	1	0	0.157143	0	1	0	1	0	-0.0625
4151	10.6311	2970	0.294292	0.000730207	4.70588	0.848875	0.668161	0.129268	0.936765	0.125383	4.11765	1.16632	0.0324806
4152	13.7968	130	0.197014	0.000823381	1.58824	0.618347	0.141457	0.209833	0.962963	0.111111	1.22222	0.440959	0.00679348
4153	10.9769	184	0.283943	0.000772304	2.35294	0.86177	0.286181	0.248059	0.964286	0.0907841	1.78571	0.801784	0.00671592
4154	14.9773	3567	0.106986	0.000851745	5.70588	1.44761	0.732306	0.0887079	0.769236	0.220931	7.35294	4.01468	0.0095788
4155	9.6717	3076	0.24655	0.000373182	3.41176	1.00367	0.495892	0.179959	0.934314	0.125343	2.76471	1.34766	0.0659702
4156	10.6977	230	0.166609	0.000564864	1.58824	0.712287	0.114753	0.182858	1	0	1.25	0.46291	-0.0259849
4157	12.2643	94	0.265501	0.000727728	1.58824	0.618347	0.0901961	0.121345	1	0	1.11111	0.333333	0.281184
4158	12.0165	41	0.178166	0.000525765	1.23529	0.437237	0.0540616	0.12867	1	0	1	0	-0.0284698
4159	11.2613	555	0.195591	0.000629243	2.17647	1.0146	0.283007	0.200957	0.97619	0.0890871	1.5	0.94054	-0.0762423
4160	12.7083	55	0.11854	0.000611838	1.11765	0.332106	0.0401494	0.118234	1	0	1	0	0.0239234
4161	12.3476	38	0.116238	0.00074639	1.35294	0.492592	0.100373	0.159468	1	0	1	0	0.0573614
4162	10.0592	46517	0.147736	0.000863785	13.2941	3.75441	0.906256	0.0365186	0.784014	0.143291	16.7059	6.08034	-0.00625862
4163	12.4512	1183	0.179406	0.000625748	3.47059	0.799816	0.585154	0.118006	0.985294	0.0606339	2.52941	0.799816	0.00607653
4164	9.06307	142	0.184564	0.000175947	1.29412	0.469668	0.0460317	0.123209	1	0	1	0	-0.214286
4165	12.0177	197	0.147467	0.000167302	1.11765	0.332106	0.0237162	0.0687676	1	0	1	0	-0.105691
4166	8.39491	6269	0.144718	0.000431534	5	1	0.679645	0.0778774	0.930812	0.119643	4.47059	1.37467	0.0295323
4167	12.1217	120	0.14047	0.000352614	1.29412	0.587868	0.0573296	0.136085	1	0	1.25	0.5	0.206667
4168	12.5422	190	0.12615	0.000264458	1.11765	0.332106	0.0488329	0.139447	1	0	1	0	-0.281746
4169	14.139	68	0.272657	0.000330516	1	0	0.0555556	0	1	0	1	0	-1.30511e-17
4170	12.7246	12	0.115858	0.000607333	1	0	0	0	0	0	0	0	0
4171	10.3191	6522	0.213135	0.000924958	5.41176	1.37199	0.695425	0.10905	0.939517	0.127134	4.94118	2.1929	-0.0203291
4172	11.0172	33	0.226069	0.000228397	1	0	0.0555556	0	1	0	1	0	-1.30511e-17
4173	8.38092	260	0.218795	0.000215984	1.29412	0.469668	0.0889823	0.172897	1	0	1	0	-0.143167
4174	13.2292	86	0.191643	0.000587945	1.23529	0.437237	0.0573296	0.137319	1	0	1	0	-0.0268456
4175	13.8356	49	0.29553	0.000164698	1	0	0	0	0	0	0	0	0
4176	12.1864	781	0.285389	0.000292856	2.64706	0.701888	0.398226	0.211263	1	0	1.75	0.57735	-0.162464
4177	14.1056	2475	0.162373	0.000359166	3.29412	0.771744	0.495238	0.123335	0.915546	0.164484	2.82353	1.59041	-0.0643593
4178	10.4269	1054	0.126912	0.000272481	2.29412	0.848875	0.212979	0.1729	0.946429	0.144734	1.78571	0.801784	-0.0130926
4179	10.5143	4628	0.290476	0.000146098	4	1.06066	0.559851	0.162255	0.973529	0.0752447	3.11765	1.0537	0.0738393
4180	9.12024	434	0.280621	0.0002796	1.70588	0.771744	0.152754	0.210002	0.962963	0.111111	1.44444	0.527046	-0.0277078
4181	12.0107	2305	0.266248	0.00094407	3.23529	1.03256	0.465079	0.19278	0.943137	0.152646	2.52941	1.23073	0.0022732
4182	12.156	13	0.176163	0.000180497	1.11765	0.332106	0.0510738	0.146828	1	0	1	0	0.172285
4183	8.14352	86	0.124978	0.000268096	1.11765	0.332106	0.0496732	0.14219	1	0	1	0	0.480916
4184	14.0431	43	0.133076	0.000590536	1.17647	0.392953	0.0271709	0.0667467	1	0	1	0	-0.0851064
4185	14.5735	145	0.286444	0.000602318	1.64706	0.701888	0.181232	0.217251	1	0	1.22222	0.440959	-0.047265
4186	9.45286	274	0.23758	0.000459837	2	0.935414	0.17619	0.220835	1	0	1.54545	0.687552	-0.00163666
4187	9.35143	68	0.151183	0.000128145	1	0	0.507937	0	1	0	1	0	-0.0967742
4188	9.34453	254	0.203616	0.00085607	1.82353	0.635934	0.241457	0.211298	1	0	1.16667	0.389249	-0.00159236
4189	13.9756	3203	0.281317	0.000506588	4.47059	1.12459	0.654715	0.155388	0.983193	0.0692959	3.58824	1.27764	0.0274314
4190	14.5074	219	0.257248	0.000193643	1.41176	0.618347	0.0694678	0.141512	1	0	1.16667	0.408248	-0.133333
4191	8.55054	147	0.208375	0.000509991	1.29412	0.469668	0.0589169	0.11352	1	0	1	0	-0.0555556
4192	13.7661	5588	0.105143	0.00079378	7.35294	1.93459	0.819701	0.0761679	0.914562	0.120096	7.29412	2.86716	0.00340016
4193	13.0307	233	0.148407	0.000871913	2.17647	0.392953	0.221849	0.150136	0.985294	0.0606339	1.23529	0.562296	-0.0472885
4194	12.343	64	0.100656	0.000772792	1.29412	0.469668	0.0876751	0.173916	1	0	1	0	-0.238411
4195	12.4216	33976	0.194883	0.000328155	8.76471	1.39326	0.848459	0.0386416	0.790809	0.158853	10.4706	2.64853	0.00249207
4196	9.68339	31	0.177205	0.000576128	1	0	0.5	0	1	0	1	0	0.227273
4197	12.9427	156	0.204437	0.000752159	1.82353	0.635934	0.223249	0.226177	0.972222	0.096225	1.25	0.452267	-0.0254201
4198	10.7671	54	0.210312	0.00032478	1.11765	0.332106	0.0237162	0.0687676	1	0	1	0	-0.105691
4199	13.5084	24	0.125378	0.000574153	1	0	0	0	0	0	0	0	0
4200	11.7031	159	0.127954	0.000182415	1.17647	0.392953	0.0427638	0.127765	1	0	1	0	0.0852018
4201	12.4088	291	0.127523	0.00010593	1.11765	0.332106	0.0394958	0.112885	1	0	1	0	0.26087
4202	14.4052	68	0.236553	0.000750628	1.29412	0.469668	0.0806723	0.159433	1	0	1	0	0.194313
4203	10.9291	236	0.207708	0.000630867	1.94118	0.555719	0.220448	0.201783	0.952381	0.121046	1.28571	0.468807	0.0222222
4204	9.65019	164	0.226871	0.000805692	1.70588	0.848875	0.164239	0.229439	1	0	1.33333	0.707107	-0.0768328
4205	14.7181	3180	0.183484	0.000438422	4.29412	1.0467	0.639496	0.119807	0.909874	0.169537	4	1.9685	-0.0332481
4206	9.83756	42656	0.2708	0.000802583	13.1765	2.15741	0.914472	0.0189389	0.760727	0.10661	16.7059	4.26856	-0.00798991
4207	9.52583	439	0.213539	0.000990423	2.82353	0.635934	0.443511	0.187339	0.973529	0.0752447	1.94118	0.826936	-0.0477431
4208	11.0403	45123	0.156372	0.0006375	12.2941	2.51905	0.903081	0.0454204	0.704872	0.176135	18	7.02673	-0.0210863
4209	14.7437	37277	0.167465	0.000528184	13.1176	2.68985	0.909991	0.0261168	0.79074	0.131844	16.1765	4.75967	-0.00940306
4210	14.0272	122	0.145524	0.000476867	1.29412	0.469668	0.0856209	0.169017	0.933333	0.149071	1.2	0.447214	-0.189616
4211	10.4487	35	0.235695	0.000453828	1	0	0.107937	0	1	0	1	0	-0.030303
4212	8.93218	3702	0.228661	0.000476803	4.17647	1.18508	0.644725	0.100428	0.964706	0.0785905	3.35294	1.22174	-0.0402985
4213	13.1015	19	0.157115	0.000626185	1	0	0.488889	0	1	0	1	0	-0.378378
4214	10.4774	283	0.233263	0.000367157	1.52941	0.514496	0.138095	0.191865	1	0	1	0	-0.0669456
4215	10.5122	12739	0.144648	0.000571799	8.11765	2.11785	0.833147	0.0431168	0.861013	0.142143	9	4.21307	0.0159133
4216	8.30901	38	0.270254	0.00088204	1.23529	0.437237	0.0681606	0.144879	1	0	1	0	0.0422535
4217	14.5958	9920	0.19691	0.000850155	6.58824	1.41681	0.773109	0.042155	0.851488	0.161789	7.05882	2.46147	0.0372578
4218	8.26861	1338	0.292064	0.000568694	3.58824	0.87026	0.563585	0.144087	1	0	2.58824	0.87026	-0.0390985
4219	9.43309	17	0.172109	0.000356903	1	0	0.385714	0	1	0	1	0	-0.307692
4220	11.5315	225	0.149477	0.000313527	1.11765	0.332106	0.0371615	0.10777	1	0	1	0	-0.0569948
4221	12.293	4194	0.114079	0.000635194	5.82353	1.07444	0.741737	0.0728448	0.930882	0.115085	5.41176	1.69775	0.0180028
4222	11.8641	48060	0.249196	0.000253197	8.41176	2.03282	0.835294	0.0560565	0.873006	0.145166	9	3.31662	-0.0378989
4223	11.9338	26	0.118428	0.000174025	1	0	0.107937	0	1	0	1	0	-0.030303
4224	13.8052	3630	0.22937	0.000125446	2.23529	0.903425	0.269935	0.231355	1	0	1.61538	0.650444	0.0572343
4225	14.6462	12	0.22743	0.000185893	1	0	0.285714	0	1	0	1	0	0.617978
4226	13.3145	63	0.122232	0.000907843	1.76471	0.752447	0.209524	0.230508	1	0	1.3	0.483046	0.0339138
4227	11.9728	286	0.145998	0.000561525	2.29412	0.919559	0.293464	0.220534	1	0	1.46667	0.833809	-0.0137615
4228	13.0386	46	0.149756	0.00071809	1.29412	0.469668	0.0786181	0.155496	1	0	1	0	0.00244499
4229	11.0802	181	0.24793	0.000786834	1.70588	0.587868	0.164986	0.18536	1	0	1.09091	0.301511	-0.0922897
4230	11.5556	16701	0.202999	0.000149338	5.76471	1.78639	0.702801	0.0852954	0.946429	0.0910539	5.23529	2.33263	-0.00451375
4231	11.9824	28	0.218728	0.000707421	1.11765	0.332106	0.0366013	0.125839	1	0	1	0	0.109948
4232	8.75271	47434	0.111963	0.0006195	12.8235	2.7211	0.911204	0.0313491	0.763139	0.178095	17.6471	9.14427	0.00674963
4233	9.86751	542	0.213464	0.000539146	1.82353	0.635934	0.20084	0.176535	1	0	1.16667	0.389249	0.0076555
4234	14.0365	3181	0.116113	0.000529772	5.05882	0.966345	0.6338	0.144615	0.885714	0.162132	4.88235	1.409	0.0209154
4235	12.4758	26482	0.196661	0.000630399	11.4706	1.97223	0.893651	0.031751	0.800124	0.117599	13.7647	3.92953	-0.0284177
4236	10.0267	62	0.266105	0.00093024	1.23529	0.437237	0.0885154	0.173655	1	0	1	0	-0.111111
4237	13.6029	26	0.256185	0.000594995	2	0	0.0555556	0	1	0	1	0	-1.30511e-17
4238	14.3986	6380	0.296779	0.00037575	5.88235	1.57648	0.705602	0.140517	0.874407	0.161572	6.11765	2.78124	0.0281748
