Sim	GAMMA	NCURR	STEPS	STR_MUTATION	K_1	Ksd_1	H_1	Hsd_1	GW_1	GWsd_1	R_1	Rsd_1	FIS	Distance
2750	14.518	25685	0.255675	0.00073811	11.8235	2.12824	0.900473	0.0377282	0.773366	0.15732	15.2353	5.68473	0.0343328	6.37053
2751	14.518	25685	0.255675	0.00073811	11.8235	2.12824	0.900473	0.0377282	0.773366	0.15732	15.2353	5.68473	0.0343328	6.37053
2752	14.518	25685	0.255675	0.00073811	11.8235	2.12824	0.900473	0.0377282	0.773366	0.15732	15.2353	5.68473	0.0343328	6.37053
2753	14.4425	25914	0.261429	0.000742664	11.4706	2.7413	0.901149	0.0388176	0.700842	0.170501	16.2353	6.11892	0.0125835	6.08122
2754	14.4425	25914	0.261429	0.000742664	11.4706	2.7413	0.901149	0.0388176	0.700842	0.170501	16.2353	6.11892	0.0125835	6.08122
2755	14.4425	25914	0.261429	0.000742664	11.4706	2.7413	0.901149	0.0388176	0.700842	0.170501	16.2353	6.11892	0.0125835	6.08122
2756	14.4425	25914	0.261429	0.000742664	11.4706	2.7413	0.901149	0.0388176	0.700842	0.170501	16.2353	6.11892	0.0125835	6.08122
2757	14.4425	25914	0.261429	0.000742664	11.4706	2.7413	0.901149	0.0388176	0.700842	0.170501	16.2353	6.11892	0.0125835	6.08122
2758	14.4425	25914	0.261429	0.000742664	11.4706	2.7413	0.901149	0.0388176	0.700842	0.170501	16.2353	6.11892	0.0125835	6.08122
2759	14.1975	26550	0.269847	0.000781196	10.4118	2.09341	0.88073	0.038774	0.751225	0.150758	13.6471	5.04902	0.0073132	6.6179
2760	14.4035	25368	0.27211	0.000771891	10.2941	2.20127	0.884111	0.0433294	0.754619	0.182465	13.5882	5.70152	0.0204211	6.36615
2761	14.4035	25368	0.27211	0.000771891	10.2941	2.20127	0.884111	0.0433294	0.754619	0.182465	13.5882	5.70152	0.0204211	6.36615
2762	14.4035	25368	0.27211	0.000771891	10.2941	2.20127	0.884111	0.0433294	0.754619	0.182465	13.5882	5.70152	0.0204211	6.36615
2763	14.4035	25368	0.27211	0.000771891	10.2941	2.20127	0.884111	0.0433294	0.754619	0.182465	13.5882	5.70152	0.0204211	6.36615
2764	14.8232	26540	0.274703	0.000729074	10.8235	2.78916	0.887627	0.046048	0.788808	0.15079	13.5294	6.04274	0.00615239	6.3552
2765	14.9051	28786	0.267036	0.000741077	9.70588	2.44348	0.864097	0.0574648	0.857555	0.1838	11.4706	6.79262	-0.0077821	6.2512
2766	14.8223	27171	0.253237	0.000789269	10.1765	2.15741	0.887356	0.029237	0.746577	0.149032	13.3529	4.89823	0.0149866	6.72864
2767	14.6989	28782	0.250449	0.000778427	12.4706	2.06512	0.914537	0.0264147	0.699999	0.122814	17.4118	4.6376	0.000918836	6.69389
2768	14.6989	28782	0.250449	0.000778427	12.4706	2.06512	0.914537	0.0264147	0.699999	0.122814	17.4118	4.6376	0.000918836	6.69389
2769	14.3482	27319	0.247611	0.000739747	9.64706	2.0292	0.866937	0.0371736	0.803063	0.169314	11.9412	5.61772	-0.00436258	6.6025
2770	14.3482	27319	0.247611	0.000739747	9.64706	2.0292	0.866937	0.0371736	0.803063	0.169314	11.9412	5.61772	-0.00436258	6.6025
2771	14.5364	28346	0.240899	0.000768273	10.2941	2.51905	0.868425	0.0441036	0.728991	0.186408	14.4118	6.56752	0.0161186	5.94154
2772	14.5364	28346	0.240899	0.000768273	10.2941	2.51905	0.868425	0.0441036	0.728991	0.186408	14.4118	6.56752	0.0161186	5.94154
2773	14.7549	30089	0.24765	0.000807312	11.1176	1.93269	0.900203	0.0296972	0.70403	0.153519	15.7059	5.26503	-0.00202272	6.41676
2774	14.5442	28750	0.260497	0.000821485	10.0588	2.07577	0.87451	0.0316046	0.722546	0.182489	14	5.38516	-0.0139401	6.47942
2775	14.5442	28750	0.260497	0.000821485	10.0588	2.07577	0.87451	0.0316046	0.722546	0.182489	14	5.38516	-0.0139401	6.47942
2776	14.0737	30485	0.246103	0.000823305	14.1765	2.06867	0.930899	0.0183633	0.663656	0.137101	21.3529	6.23439	0.00601685	6.04363
2777	14.5805	32702	0.256074	0.000811296	11.8824	2.71299	0.895335	0.0433907	0.746558	0.127146	15.7059	6.04943	0.00594307	6.18897
2778	14.5805	32702	0.256074	0.000811296	11.8824	2.71299	0.895335	0.0433907	0.746558	0.127146	15.7059	6.04943	0.00594307	6.18897
2779	14.5805	32702	0.256074	0.000811296	11.8824	2.71299	0.895335	0.0433907	0.746558	0.127146	15.7059	6.04943	0.00594307	6.18897
2780	14.2171	34147	0.267308	0.000770575	11.4118	2.52633	0.903043	0.0369539	0.762452	0.161473	15.1765	7.16096	-0.00775675	5.82402
2781	14.4337	34152	0.278493	0.000728617	10.4118	2.09341	0.879243	0.0409792	0.766907	0.190125	13.5882	5.53465	0.000955718	6.49345
2782	14.6065	32234	0.272596	0.000697392	11.9412	1.74895	0.905206	0.0260279	0.728607	0.182326	16.4118	4.93785	0.021645	6.66294
2783	14.3912	32014	0.275368	0.000745207	11	1.83712	0.896011	0.0316304	0.750368	0.164175	14.7647	5.62949	-0.0114152	6.40449
2784	14.3912	32014	0.275368	0.000745207	11	1.83712	0.896011	0.0316304	0.750368	0.164175	14.7647	5.62949	-0.0114152	6.40449
2785	14.7025	31501	0.276447	0.000715439	11.5882	2.62342	0.905206	0.03596	0.691826	0.162369	16.7647	5.81517	-0.023227	6.18321
2786	14.8139	32776	0.272219	0.000669161	10.9412	2.7265	0.888303	0.0381919	0.77396	0.167063	13.9412	5.74968	-0.0113565	6.47824
2787	14.8139	32776	0.272219	0.000669161	10.9412	2.7265	0.888303	0.0381919	0.77396	0.167063	13.9412	5.74968	-0.0113565	6.47824
2788	14.8048	35084	0.259322	0.000620954	11.2353	2.33263	0.892224	0.0439787	0.709866	0.195273	16.0588	6.06703	-0.0341034	6.11643
2789	14.8263	36663	0.255322	0.000577046	12.7647	2.25082	0.917377	0.0279959	0.744723	0.186303	17.7059	6.98001	0.0218154	5.85812
2790	14.8263	36663	0.255322	0.000577046	12.7647	2.25082	0.917377	0.0279959	0.744723	0.186303	17.7059	6.98001	0.0218154	5.85812
2791	14.6104	39397	0.261169	0.000550803	10.2353	2.04724	0.87789	0.0363015	0.792869	0.167462	12.8235	5.38789	-0.0145251	6.64513
2792	14.8857	39222	0.248709	0.000571154	11.8824	2.14716	0.902502	0.0338452	0.719154	0.14566	16.1765	4.53094	0.0231044	6.73804
2793	14.5388	37042	0.243194	0.000555291	12.3529	1.83511	0.914807	0.0263551	0.723306	0.143271	16.8824	5.01102	0.0189718	6.58357
2794	14.519	39097	0.239912	0.000558933	12.1176	2.02739	0.917106	0.0274598	0.736558	0.135019	16.2353	5.26224	-0.00504048	6.51551
2795	14.3776	37709	0.230947	0.000511137	11.3529	2.39638	0.89831	0.0364889	0.749439	0.13911	14.8235	5.06502	-0.0042102	6.61589
2796	14.3776	37709	0.230947	0.000511137	11.3529	2.39638	0.89831	0.0364889	0.749439	0.13911	14.8235	5.06502	-0.0042102	6.61589
2797	14.3776	37709	0.230947	0.000511137	11.3529	2.39638	0.89831	0.0364889	0.749439	0.13911	14.8235	5.06502	-0.0042102	6.61589
2798	14.3776	37709	0.230947	0.000511137	11.3529	2.39638	0.89831	0.0364889	0.749439	0.13911	14.8235	5.06502	-0.0042102	6.61589
2799	14.3776	37709	0.230947	0.000511137	11.3529	2.39638	0.89831	0.0364889	0.749439	0.13911	14.8235	5.06502	-0.0042102	6.61589
2800	14.2548	39428	0.24151	0.00048683	9.17647	2.00734	0.870588	0.0433804	0.76976	0.165252	11.8235	5.25875	-2.74274e-17	6.65158
2801	14.2548	39428	0.24151	0.00048683	9.17647	2.00734	0.870588	0.0433804	0.76976	0.165252	11.8235	5.25875	-2.74274e-17	6.65158
2802	14.2548	39428	0.24151	0.00048683	9.17647	2.00734	0.870588	0.0433804	0.76976	0.165252	11.8235	5.25875	-2.74274e-17	6.65158
2803	14.7472	37376	0.254805	0.000519795	12.5882	2.64714	0.907235	0.0399658	0.728075	0.166314	17.4706	6.71861	0.00154369	5.88738
2804	14.8418	37616	0.257952	0.000479858	10.2353	2.53795	0.870859	0.0511864	0.783109	0.180102	12.8235	5.01542	0.0143064	6.74119
2805	14.7525	38482	0.246323	0.000481959	13	2.3184	0.918053	0.0239034	0.687555	0.158977	19.4118	7.73837	-0.00396704	5.43357
2806	14.7885	38334	0.251264	0.000502376	9.17647	2.00734	0.855037	0.0755325	0.752996	0.223572	13	7.09753	-0.0140937	5.79555
2807	14.7885	38334	0.251264	0.000502376	9.17647	2.00734	0.855037	0.0755325	0.752996	0.223572	13	7.09753	-0.0140937	5.79555
2808	14.8279	36272	0.251236	0.000550633	12.8235	2.48081	0.917512	0.0246642	0.726566	0.167093	17.7647	6.75027	-0.000152648	5.94381
2809	14.8279	36272	0.251236	0.000550633	12.8235	2.48081	0.917512	0.0246642	0.726566	0.167093	17.7647	6.75027	-0.000152648	5.94381
2810	14.4326	36713	0.237228	0.000521542	10.8824	2.49706	0.89263	0.040449	0.763145	0.191849	14.5882	6.62438	0.0164654	6.03509
2811	14.4326	36713	0.237228	0.000521542	10.8824	2.49706	0.89263	0.040449	0.763145	0.191849	14.5882	6.62438	0.0164654	6.03509
2812	14.4326	36713	0.237228	0.000521542	10.8824	2.49706	0.89263	0.040449	0.763145	0.191849	14.5882	6.62438	0.0164654	6.03509
2813	14.2138	34202	0.251076	0.000548793	12.2941	2.56819	0.91048	0.029231	0.72081	0.133141	16.8824	5.8404	-0.00369231	6.25358
2814	14.5892	36532	0.256746	0.000577537	11.7059	1.7946	0.910751	0.0234189	0.722628	0.143348	16.0588	5.10478	0.0233559	6.55357
2815	14.2795	34266	0.265565	0.000619212	11.4706	2.18282	0.900879	0.0360641	0.768917	0.161376	14.8235	5.908	0.00326442	6.30662
2816	14.2795	34266	0.265565	0.000619212	11.4706	2.18282	0.900879	0.0360641	0.768917	0.161376	14.8235	5.908	0.00326442	6.30662
2817	14.633	36151	0.254122	0.00057979	10.8235	2.40404	0.894794	0.0385746	0.740723	0.191035	15	7.05337	0.014393	5.79989
2818	14.1752	34957	0.24473	0.000561426	9.82353	2.24264	0.866261	0.0469596	0.735577	0.228837	14.4118	7.47545	0.00420304	5.67339
2819	14.0021	35024	0.238111	0.000592955	11.8824	2.02739	0.908722	0.0261322	0.707755	0.174987	17	6.16441	-0.019124	6.09213
2820	13.4935	37416	0.24732	0.000639443	13.9412	2.94683	0.926166	0.036356	0.666036	0.158538	21.1765	7.40131	0.0139057	5.61432
2821	13.4935	37416	0.24732	0.000639443	13.9412	2.94683	0.926166	0.036356	0.666036	0.158538	21.1765	7.40131	0.0139057	5.61432
2822	13.7314	36810	0.2551	0.000630347	11.8824	1.96476	0.905206	0.0220727	0.672886	0.158088	17.5882	5.38585	0.00819799	6.3034
2823	13.81	36147	0.259116	0.000616436	13.5294	2.40098	0.920352	0.0254947	0.678113	0.161171	20.2353	6.5815	0.0118649	5.86714
2824	13.81	36147	0.259116	0.000616436	13.5294	2.40098	0.920352	0.0254947	0.678113	0.161171	20.2353	6.5815	0.0118649	5.86714
2825	14.3082	35627	0.258307	0.000576909	12.5294	2.96052	0.909939	0.0371056	0.735132	0.182154	17.8235	7.92335	0.0402705	5.5403
2826	13.894	35397	0.247655	0.000599915	11.5294	2.8965	0.882218	0.0642781	0.726047	0.171975	15.5882	5.08747	0.00904618	6.51157
2827	13.8752	37474	0.244087	0.000552393	10.6471	2.28968	0.893577	0.0350034	0.731304	0.187305	15.2353	7.67732	-0.00517322	5.54241
2828	13.5005	36728	0.235075	0.000559446	10.8235	2.18619	0.894388	0.0377956	0.786249	0.185624	13.8235	5.85486	0.0184664	6.40246
2829	13.5005	36728	0.235075	0.000559446	10.8235	2.18619	0.894388	0.0377956	0.786249	0.185624	13.8235	5.85486	0.0184664	6.40246
2830	13.6201	34980	0.244681	0.000543509	10.2353	1.98524	0.873969	0.0356158	0.716226	0.186392	14.4706	5.91732	-0.00528931	6.20457
2831	13.8822	34970	0.257303	0.000534093	9.47059	1.97223	0.865855	0.0436323	0.761637	0.186238	12.5294	5.44424	-0.00566251	6.54681
2832	13.8822	34970	0.257303	0.000534093	9.47059	1.97223	0.865855	0.0436323	0.761637	0.186238	12.5294	5.44424	-0.00566251	6.54681
2833	13.8822	34970	0.257303	0.000534093	9.47059	1.97223	0.865855	0.0436323	0.761637	0.186238	12.5294	5.44424	-0.00566251	6.54681
2834	13.8822	34970	0.257303	0.000534093	9.47059	1.97223	0.865855	0.0436323	0.761637	0.186238	12.5294	5.44424	-0.00566251	6.54681
2835	13.8822	34970	0.257303	0.000534093	9.47059	1.97223	0.865855	0.0436323	0.761637	0.186238	12.5294	5.44424	-0.00566251	6.54681
2836	13.8822	34970	0.257303	0.000534093	9.47059	1.97223	0.865855	0.0436323	0.761637	0.186238	12.5294	5.44424	-0.00566251	6.54681
2837	13.8822	34970	0.257303	0.000534093	9.47059	1.97223	0.865855	0.0436323	0.761637	0.186238	12.5294	5.44424	-0.00566251	6.54681
2838	13.9923	37506	0.261235	0.000576155	12.4118	2.12305	0.907505	0.0310827	0.685558	0.130805	17.9412	5.62884	0.0242097	6.17303
2839	13.9923	37506	0.261235	0.000576155	12.4118	2.12305	0.907505	0.0310827	0.685558	0.130805	17.9412	5.62884	0.0242097	6.17303
2840	13.9923	37506	0.261235	0.000576155	12.4118	2.12305	0.907505	0.0310827	0.685558	0.130805	17.9412	5.62884	0.0242097	6.17303
2841	14.1781	38640	0.258704	0.000558531	10.0588	2.30409	0.887356	0.0376426	0.830869	0.182785	12.0588	5.48259	-0.0216396	6.7598
2842	13.8767	37770	0.252208	0.000599201	11.5882	2.29289	0.899391	0.0292656	0.658018	0.151322	18.0588	7.94883	-0.016516	5.19771
2843	13.8767	37770	0.252208	0.000599201	11.5882	2.29289	0.899391	0.0292656	0.658018	0.151322	18.0588	7.94883	-0.016516	5.19771
2844	13.8668	35094	0.257672	0.000615436	12.4118	2.39945	0.910751	0.0275651	0.731249	0.156433	17.0588	6.47563	0.00553506	6.00848
2845	13.8668	35094	0.257672	0.000615436	12.4118	2.39945	0.910751	0.0275651	0.731249	0.156433	17.0588	6.47563	0.00553506	6.00848
2846	14.1222	32585	0.247724	0.000633176	11.4706	2.26709	0.892089	0.0369828	0.695367	0.17019	17.1765	8.17951	0.056722	5.15281
2847	14.5513	34069	0.261619	0.000636396	13.1765	2.4299	0.918323	0.0311314	0.729087	0.169704	18.5294	7.60853	0.0140244	5.57985
2848	14.5513	34069	0.261619	0.000636396	13.1765	2.4299	0.918323	0.0311314	0.729087	0.169704	18.5294	7.60853	0.0140244	5.57985
2849	14.5513	34069	0.261619	0.000636396	13.1765	2.4299	0.918323	0.0311314	0.729087	0.169704	18.5294	7.60853	0.0140244	5.57985
2850	14.5339	33051	0.253199	0.000675119	12.2353	2.5132	0.908993	0.035091	0.648265	0.169039	19.3529	7.21059	-0.0232845	5.47861
2851	14.5339	33051	0.253199	0.000675119	12.2353	2.5132	0.908993	0.035091	0.648265	0.169039	19.3529	7.21059	-0.0232845	5.47861
2852	14.8604	35264	0.246033	0.000711462	11.4706	2.80886	0.897228	0.0302887	0.765641	0.151065	15.1765	7.14349	0.0126385	5.90176
2853	14.7969	35343	0.236202	0.000741973	11.1176	3.2955	0.888709	0.0495791	0.740386	0.172278	15.1176	6.72572	0.00283643	6.08338
2854	14.9508	35165	0.229851	0.000753253	13	2.3184	0.914807	0.0344489	0.649656	0.122987	19.7647	5.50601	0.0145371	6.15165
2855	14.8283	36416	0.219005	0.000748793	13.0588	3.17156	0.91643	0.0305079	0.638783	0.161396	21.4706	9.77956	-0.0191161	4.85614
2856	14.7796	35077	0.215394	0.000731496	12.2353	1.78639	0.909398	0.0264625	0.745041	0.138166	16.1765	5.04028	0.0441335	6.62746
2857	14.9647	36081	0.226335	0.000716139	10.5294	2.21127	0.893847	0.0261002	0.746536	0.178753	14.6471	8.13896	-0.0503846	5.55964
2858	14.9647	36081	0.226335	0.000716139	10.5294	2.21127	0.893847	0.0261002	0.746536	0.178753	14.6471	8.13896	-0.0503846	5.55964
2859	14.9647	36081	0.226335	0.000716139	10.5294	2.21127	0.893847	0.0261002	0.746536	0.178753	14.6471	8.13896	-0.0503846	5.55964
2860	14.9647	36081	0.226335	0.000716139	10.5294	2.21127	0.893847	0.0261002	0.746536	0.178753	14.6471	8.13896	-0.0503846	5.55964
2861	14.715	33814	0.214477	0.000682087	11.7059	2.61641	0.896822	0.0443973	0.737845	0.171436	16	6.42262	-0.015	6.02223
2862	14.9569	33660	0.203809	0.000641218	10.8824	2.39485	0.893577	0.0405062	0.795676	0.140368	13.2941	5.03444	-0.00972092	6.76781
2863	14.5481	33919	0.211305	0.000679753	10.4118	1.97037	0.883976	0.0501624	0.743977	0.159877	13.8235	5.29428	-0.00269371	6.4579
2864	14.7774	31782	0.216934	0.000688799	10.2353	1.64048	0.874375	0.0391981	0.756197	0.167212	13.5294	5.3282	-0.0141026	6.57017
2865	14.7774	31782	0.216934	0.000688799	10.2353	1.64048	0.874375	0.0391981	0.756197	0.167212	13.5294	5.3282	-0.0141026	6.57017
2866	14.9541	33109	0.230234	0.000658672	12.1765	2.53069	0.913049	0.0342447	0.631281	0.205874	20.2941	7.70361	0.0347786	5.26567
2867	14.5818	35609	0.235349	0.000686809	10	2.95804	0.866261	0.0629159	0.789039	0.165515	12.6471	5.85172	0.0276207	6.42014
2868	14.2752	36221	0.243188	0.000729062	13.4118	2.15229	0.917106	0.0327482	0.764657	0.14797	17.4118	5.43207	-0.0316465	6.55112
2869	13.7763	37096	0.249634	0.000724273	12.9412	2.16421	0.921704	0.028336	0.682754	0.193603	19.8824	8.27558	0.00455789	5.2361
2870	14.2106	37739	0.263444	0.000756437	11.5294	2.40098	0.893577	0.0498562	0.778271	0.127474	14.4706	5.39812	-0.00517322	6.49557
2871	14.2476	39156	0.263025	0.000754248	13.2941	2.39178	0.920352	0.0218684	0.624543	0.175528	21.7647	6.71313	-0.0146163	5.73386
2872	14.3101	41380	0.275066	0.000791974	14.3529	2.54807	0.932116	0.0248674	0.722422	0.232114	21.4706	9.30805	0.00300481	5.32684
2873	14.2163	42421	0.268013	0.000766866	11.2353	2.22288	0.899527	0.0364548	0.780081	0.168298	14.2941	5.31231	0.0107393	6.58906
2874	14.3317	44899	0.259947	0.000763141	15.1765	2.7211	0.938742	0.0197578	0.623175	0.179922	25.4118	8.25423	0.0146138	5.46346
2875	14.0274	46761	0.273161	0.000791628	12.4118	2.55095	0.90426	0.0466328	0.7079	0.204629	19.0588	11.0593	0.0026328	4.47124
2876	14.2305	47551	0.262375	0.000834397	14.4706	2.45249	0.930088	0.0244649	0.685976	0.120846	20.7059	5.19332	-0.00798313	6.55498
2877	14.2305	47551	0.262375	0.000834397	14.4706	2.45249	0.930088	0.0244649	0.685976	0.120846	20.7059	5.19332	-0.00798313	6.55498
2878	13.9411	45579	0.251251	0.000803613	13.2353	2.48821	0.918864	0.0284092	0.683414	0.174058	20.0588	8.51815	-0.0163184	5.19712
2879	14.0495	44775	0.252918	0.000849663	14.2941	2.66375	0.930764	0.0243136	0.671904	0.150137	21.8235	8.86873	0.00150466	5.16639
2880	13.7372	44968	0.261755	0.00083696	11.8235	2.15741	0.896957	0.0350456	0.679532	0.161233	17.7059	6.52653	-0.0103093	5.773
2881	13.4429	47568	0.265323	0.000840912	11.8235	2.06867	0.908857	0.0283764	0.718358	0.182111	16.7647	6.69449	-0.0189668	5.91083
2882	13.313	49300	0.272803	0.000883757	14.7647	2.38562	0.928871	0.0291065	0.633998	0.154618	24.5882	11.303	0.00376903	4.47483
2883	13.3821	49633	0.265901	0.000931182	15.4118	2.50147	0.941176	0.018084	0.60799	0.161099	25.8824	7.46561	-0.00431612	5.70595
2884	13.4606	49417	0.258226	0.000914721	12.9412	2.41015	0.925355	0.0176974	0.75443	0.180374	17.4706	6.62493	-0.00454133	6.12145
2885	13.1779	49972	0.260779	0.000868615	15.9412	2.79443	0.945909	0.0244927	0.596741	0.137922	27.3529	9.44683	0.00518135	5.19194
2886	13.1779	49972	0.260779	0.000868615	15.9412	2.79443	0.945909	0.0244927	0.596741	0.137922	27.3529	9.44683	0.00518135	5.19194
2887	13.305	49270	0.248139	0.000826683	13.3529	2.44799	0.925625	0.0231309	0.664541	0.160916	20.5294	7.12494	0.000151309	5.63864
2888	13.5748	49671	0.249935	0.000826809	12.4706	1.80685	0.90426	0.0342901	0.694527	0.16091	18.1765	6.49264	0.0026328	5.85162
2889	13.5775	49465	0.246363	0.000849422	11.4118	2.57534	0.892224	0.0524274	0.661883	0.142579	17	5.07445	0.00690521	6.29045
2890	13.6995	48436	0.254474	0.00084737	12.7647	1.82104	0.914807	0.0198666	0.726971	0.20006	18.6471	8.63815	0.010101	5.30977
2891	13.6631	46846	0.259514	0.000849243	11.9412	2.24918	0.902366	0.0295976	0.746904	0.20316	16.8824	7.87307	0.0229529	5.53827
2892	13.6631	46846	0.259514	0.000849243	11.9412	2.24918	0.902366	0.0295976	0.746904	0.20316	16.8824	7.87307	0.0229529	5.53827
2893	13.6331	47952	0.251011	0.0008218	13.7647	2.35927	0.920487	0.0280735	0.648356	0.133454	21.3529	6.67964	0.038444	5.73006
2894	14.0777	49312	0.250015	0.000837919	12.7647	2.72785	0.918999	0.0313261	0.657108	0.147169	20.0588	8.74979	0.0236029	4.9749
2895	13.8967	49468	0.247805	0.000857362	11.9412	2.56102	0.90142	0.0375889	0.678323	0.181363	17.9412	6.97738	-0.0367144	5.69362
2896	14.3362	49904	0.254799	0.000835663	13.0588	2.22122	0.916971	0.0238749	0.701505	0.149464	18.7647	6.66642	-0.018493	5.89155
2897	14.8275	47691	0.253297	0.000818632	14.0588	2.13514	0.926437	0.0338154	0.658155	0.132892	21.2941	6.07006	-0.0120992	6.01994
2898	14.6819	49507	0.263215	0.000800991	13.2941	1.82909	0.921974	0.0217856	0.692013	0.172814	20.1176	9.4133	0.0312595	4.92844
2899	14.6819	49507	0.263215	0.000800991	13.2941	1.82909	0.921974	0.0217856	0.692013	0.172814	20.1176	9.4133	0.0312595	4.92844
2900	14.7724	49069	0.276056	0.000808954	11.1176	2.17607	0.897634	0.0277904	0.800459	0.147883	13.8235	5.72533	-0.00952084	6.51879
2901	14.2948	49697	0.277172	0.000778798	12.4118	2.50147	0.90453	0.0335222	0.722539	0.12205	16.7059	4.90873	0.0164036	6.61913
2902	14.3331	47826	0.276263	0.000787234	12.4706	1.94029	0.915483	0.0204088	0.692308	0.154943	18.2941	6.98001	0.0152905	5.71038
2903	13.8456	48335	0.282394	0.000776801	12.5294	1.87475	0.91954	0.0168343	0.748224	0.134839	16.6471	5.86239	-0.0199665	6.37886
2904	13.8784	47239	0.268463	0.00080631	13.2941	2.31205	0.919675	0.0278658	0.669434	0.140986	20.0588	7.83797	-0.0153893	5.35463
2905	13.7973	49286	0.270495	0.000828686	12.3529	2.64436	0.912644	0.0298961	0.650079	0.158522	19.2353	6.69449	0.0298942	5.69185
2906	13.5437	47074	0.260816	0.000809301	13.8824	2.93433	0.929547	0.0236394	0.691025	0.148022	20.7647	9.22313	0.00451943	5.14352
2907	13.7034	47910	0.247064	0.000777342	12.8824	3.01833	0.914672	0.0343376	0.738618	0.161911	17.3529	6.791	0.00107181	6.03913
2908	14.1856	49344	0.240658	0.000731431	12	1.93649	0.903178	0.0337947	0.658573	0.162534	18.4118	6.30534	0.0148791	5.80205
2909	14.4208	46652	0.249524	0.000771213	13.8235	2.69804	0.919135	0.0320732	0.711936	0.166536	19.7059	6.92608	0.00609385	5.86474
2910	14.3364	44702	0.259113	0.000798687	12.5294	2.45249	0.911832	0.035678	0.739975	0.162898	17.3529	7.56589	0.00675676	5.57831
2911	14.6438	46566	0.254205	0.000819908	12.7059	2.73324	0.914402	0.0359141	0.700314	0.122482	17.8235	5.63732	0.00520674	6.28439
2912	14.3878	48266	0.263499	0.000839722	14.5294	2.6009	0.936444	0.0233016	0.670718	0.145795	22.1765	8.34592	-0.0095751	5.35805
2913	14.0575	48957	0.270117	0.000844845	14.4118	2.57534	0.92238	0.0300232	0.591767	0.157732	25	8.26892	0.0185129	5.152
2914	14.4392	49341	0.262088	0.000816192	13.1765	1.74052	0.92265	0.0156537	0.637917	0.123344	20.4118	5.05048	-0.0164034	6.46922
2915	14.8918	46755	0.266559	0.000769879	12.8235	2.35147	0.918323	0.0249999	0.696766	0.141909	18.7647	8.01194	0.0228589	5.32564
2916	14.4931	44848	0.256458	0.000748165	10.6471	2.62062	0.881947	0.0626987	0.801604	0.135898	12.9412	5.27341	0.0271299	6.59632
2917	14.9036	47399	0.248244	0.000758613	13.2353	2.63461	0.918864	0.0313918	0.681235	0.132363	19.2353	6.01591	-0.00304878	6.10108
2918	14.8536	48938	0.238724	0.000733541	11.3529	1.86886	0.899391	0.0354699	0.737462	0.137549	15.1765	5.31784	-0.0119956	6.47201
2919	14.3621	46381	0.248974	0.000689913	13.8235	2.35147	0.9286	0.0206492	0.691572	0.172887	20.8824	8.98528	0.0340464	5.10404
2920	14.1168	45431	0.260549	0.00067397	11.7059	2.05441	0.901014	0.032281	0.75494	0.124746	15.1176	4.89748	-0.00559701	6.70635
2921	13.9743	43478	0.249729	0.000633961	12.8824	2.20461	0.914266	0.0296383	0.688112	0.155709	18.8824	6.39221	0.0228073	5.88825
2922	13.4994	45966	0.25243	0.000676007	12.9412	1.47778	0.921704	0.0173268	0.654183	0.13269	19.5882	4.65106	0.0441511	6.662
2923	13.5065	48649	0.244089	0.000631459	10.7647	2.63461	0.885734	0.0414492	0.746843	0.130136	14.2353	5.858	-0.0281735	6.31996
2924	13.1836	48198	0.255777	0.000629212	11.9412	1.78433	0.908722	0.0238871	0.714108	0.197084	17.1176	6.33327	-0.0325567	6.12481
2925	13.2085	46975	0.260012	0.000635164	12.2941	2.44348	0.90764	0.032937	0.718587	0.179478	17.7059	7.98252	0.0198921	5.3814
2926	13.3021	48294	0.262578	0.000593381	12.7647	2.38562	0.912238	0.0267502	0.656942	0.203575	20.9412	9.13421	0.0205585	4.89305
2927	13.3021	48294	0.262578	0.000593381	12.7647	2.38562	0.912238	0.0267502	0.656942	0.203575	20.9412	9.13421	0.0205585	4.89305
2928	13.3021	48294	0.262578	0.000593381	12.7647	2.38562	0.912238	0.0267502	0.656942	0.203575	20.9412	9.13421	0.0205585	4.89305
2929	13.3021	48294	0.262578	0.000593381	12.7647	2.38562	0.912238	0.0267502	0.656942	0.203575	20.9412	9.13421	0.0205585	4.89305
2930	13.4435	48584	0.268077	0.000631263	12.8824	2.08813	0.91954	0.0248924	0.668574	0.176792	19.8824	7.28768	-0.0420988	5.60351
2931	13.4435	48584	0.268077	0.000631263	12.8824	2.08813	0.91954	0.0248924	0.668574	0.176792	19.8824	7.28768	-0.0420988	5.60351
2932	13.0415	48859	0.265222	0.000656518	12.4118	2.52633	0.908993	0.0304224	0.664387	0.244498	20.8824	10.5468	0.0169387	4.67512
2933	12.9507	47687	0.257428	0.000618048	13.4706	3.31884	0.921433	0.0331269	0.691423	0.171905	20.1765	9.81221	-0.00456066	5.09568
2934	12.9507	47687	0.257428	0.000618048	13.4706	3.31884	0.921433	0.0331269	0.691423	0.171905	20.1765	9.81221	-0.00456066	5.09568
2935	13.0578	48717	0.254029	0.000621265	12.1765	2.85559	0.903719	0.0387484	0.727296	0.162632	17.1765	8.42048	0.00201457	5.31312
2936	13.2058	48763	0.25971	0.000581781	12	2.44949	0.897498	0.0462353	0.763237	0.182748	16.2353	7.95715	0.0129465	5.47068
2937	12.9132	48920	0.271821	0.000626169	11.8235	2.35147	0.897498	0.0407038	0.751619	0.13849	15.5294	5.36327	0.00842434	6.4445
